"longitude","latitude","month","depth","slope","aspect","distance_shore","distance_200m","distance_1000m","chll","sst","PA"
173.35,-40,1,-94,0.13905105124121,289.595588416291,73.3970760011296,71.2029680005602,153.959640001659,0.675980746746063,18.2292022701025,1
172.51,-46.13,1,-1503,0.230971009887502,186.92299692367,136.570210000814,118.693440000934,95.5605690008803,0.327619761228561,13.796059609192,1
172,-46.9,1,-1350,0.143370170082022,71.0177340960711,149.690630002054,122.523530001968,94.1042550020396,0.260770082473755,13.0364570615946,1
171.34,-45.89,1,-1175,1.54879098893786,81.0522835225517,42.7949470008306,25.0209960011492,2.25826730053251,0.37220698595047,13.4735469790811,1
176.26,-41.55,1,-2040,0.626713715932663,150.962691708766,36.2516020018763,33.156797001917,19.3066640018762,0.414577662944794,18.0387172715905,1
171.41,-46.85,1,-1366,1.31356301265299,44.7709798192639,117.04877000177,89.1139140024266,53.5369090011995,0.283966928720474,12.9794406896039,1
171.38,-35.32,1,-1785,0.161081099345016,171.557276412734,148.13838000066,104.525570000864,63.9405490007111,0.105588063597679,20.8174209597037,1
171.25,-35.28,1,-1825,0.639089399070923,273.13712863173,154.82469000074,111.259790000716,72.2533360004867,0.10399616509676,20.7913208010981,1
171.29,-35.37,1,-1810,1.08889077874014,268.364069643534,158.445940000049,115.102270000851,74.5805210007108,0.103304117918015,20.8070602419226,1
171.94,-36.02,1,-1645,0.345873584974642,231.831705034988,130.294550000791,115.169930001142,58.4307850009945,0.111623764038086,20.8150558471247,1
171.61,-35.07,1,-1486,0.650708594612357,270,116.030070000721,72.5165060006782,35.344472000148,0.111123353242874,20.8143424989807,1
171.01,-34.35,1,-1767,0.237964378917468,331.869888499597,153.62610999973,73.9441570006647,34.0302500005473,0.126569673418999,20.5467014310396,1
171.15,-34.4,1,-1778,0.274954236413934,347.225574107131,139.563439999753,64.9748760008214,24.814620000801,0.123184621334076,20.5274696345296,1
171.05,-34.43,1,-1758,0.270162559695085,348.003680918966,148.352179999815,75.59197600083,35.4068860008395,0.116393141448498,20.5550193785931,1
171.02,-34.54,1,-1701,0.331249936022769,98.0931609934406,151.244159999905,85.1133440009036,44.848189000892,0.116506554186344,20.5756034852327,1
169.81,-35.42,1,-1087,2.68217069833254,210.189014276194,280.453340000435,233.233470000941,3.70649720155963,0.107991263270378,20.5947895049259,1
171.67,-34.74,1,-1026,2.09926354193972,327.542297229367,95.1323470002879,52.3403820001042,21.5984250010952,0.12550812959671,20.5652198780478,1
171.63,-34.75,1,-1101,2.43302581076327,245.075073018006,98.5684170003018,55.6321730001402,24.9935290010445,0.122994758188725,20.6028594960135,1
171.65,-34.76,1,-1101,1.85868974714881,249.186953675178,97.1060190003086,54.130306000148,23.9972740010938,0.123648092150688,20.5919685353216,1
170.9,-35.5,1,-2067,0.28169030471551,304.446577212699,194.875170000135,151.997700000772,92.1473970004154,0.101410701870918,20.8130989075038,1
170.93,-35.68,1,-2057,0.612538399034338,166.088785155841,195.781260000289,160.387160000751,99.9562770006814,0.0996893793344498,20.8609771727632,1
171.03,-35.59,1,-1829,0.810093014536372,307.186885108617,184.794700000233,147.808420000726,105.883300000365,0.0995202660560608,20.8354644774877,1
172.05,-35.79,1,-1404,0.504052902779761,207.547752734986,108.944840000832,89.977769001102,35.3520290007559,0.116892740130424,20.8379917143519,1
171.07,-38.17,1,-1169,0.6928541469223,348.971717089705,263.398179999095,149.235959998999,13.2914559985765,0.132686570286751,20.0058231356819,1
169.68,-37.43,1,-1387,1.11968233443469,25.9947916312071,384.951510000931,296.128779998985,22.2128049982651,0.11301152408123,20.1766052246328,1
172.54,-38.02,1,-1543,0.553168669377661,52.831058909601,169.546849998595,60.2286919983735,44.3619589982834,0.156299874186516,20.2881088260163,1
172.24,-37.99,1,-1589,0.432300608755751,335.222188529963,189.776259998707,78.1879289986647,60.7756269985408,0.147939264774323,20.2357501986486,1
170.12,-37.31,1,-2033,0.944054720145704,97.3310010610367,346.475990000968,271.298429998893,46.4235429986871,0.104898363351822,20.2763614654191,1
169.98,-37.17,1,-2161,0.196525035100767,330.468798273861,347.24617000089,289.554169998875,54.3601399983818,0.101424463093281,20.3659172057108,1
176.51,-41.34,1,-1578,5.74382405529081,144.880935367282,42.342565000621,33.4187840013983,6.21810930193416,0.371074676513672,18.2841835043825,1
168.93,-36.88,1,-1901,1.51650310208233,30.5885477257164,411.296970000632,383.585140000415,64.3980739983078,0.101700119674206,20.5298995972256,1
169.72,-35.62,1,-1905,1.07656285951461,220.075182740991,295.854730000533,252.064620000536,26.1204250015595,0.103586256504059,20.6968269347026,1
168.51,-36.37,1,-2426,0.408076612604853,179.327027409733,426.164360000358,385.864710000684,88.8560329986474,0.100717425346375,20.7449798583319,1
165.01,-33.79,1,-3119,1.52337020445362,203.339578936066,590.797290001152,216.08177000059,84.0728509997775,0.0997076854109764,22.2855491641381,1
165.86,-35.32,1,-1242,1.32935686637257,91.5073895938221,626.666220000064,297.485510001406,12.6522589997592,0.103942103683949,21.2263374329543,1
175.5,-32.25,1,-3781,2.07928822899014,322.736093145058,337.785849998937,316.789099998944,201.217779998871,0.0726076439023018,22.1733016968908,1
171.33,-33.69,1,-1324,10.370421193831,21.4587338357568,151.643429999081,44.0570949989326,2.41102499945219,0.192784056067467,20.6502132409906,1
171.5,-33.67,1,-2295,5.96520584751907,30.7454300101412,140.698949999006,36.7416159986979,7.41299549861735,0.202203154563904,20.6365547177124,1
171.81,-33.88,1,-688,8.18065560722567,27.6737822162434,103.976649999002,14.450628999048,1.28400959441848e-06,0.226897597312927,20.2657585136291,1
170.48,-34.3,1,-1498,1.09783981617795,148.154252301582,201.40335999972,115.06549000035,74.4793020005087,0.119294263422489,20.5956840514359,1
172.55,-35.15,1,-339,1.3764240851292,213.028624923534,42.5974869997651,7.10770840081701,22.4715489996757,0.207460507750511,20.3374137862375,1
178.33,-35.13,1,-2623,1.11621720134873,49.9079277096493,266.884529998473,209.016479999517,64.1592929984719,0.0965384691953659,21.0244331356362,1
172.89,-35.83,1,-787,0.60742550599033,183.593865996105,50.2513970006808,37.7851320011046,9.34633759910528,0.130420088768005,20.6970252983982,1
172.87,-35.87,1,-842,1.39256395866115,222.082329733284,54.2945830007242,42.9719870011754,4.77069809901196,0.12675815820694,20.7462005609282,1
173.59,-36.3,1,-762,1.84563823188644,249.419716649945,36.0858780005884,15.9469490005306,10.5222479990195,0.151963502168655,20.6086807240598,1
176.83,-36.07,1,-2026,9.42327851735409,50.4213006854806,118.607509999042,58.5082440006691,31.7321510009438,0.108200207352638,21.1011371613721,1
176.74,-36.75,1,-1526,3.06238293914718,17.5606431081587,70.25939799975,46.0403390001326,26.3031759997122,0.146263614296913,20.9530563356524,1
173.28,-36.97,1,-1414,1.06316282997564,284.607190752388,92.1127940006842,65.4047450005255,42.3044350007377,0.127227246761322,20.7949333190216,1
173.81,-36.97,1,-1197,2.25265727072465,162.796011659423,47.5459850000313,22.2439170007954,2.37239990095972,0.173407718539238,20.7723655700089,1
173.17,-36.55,1,-1419,0.796454350030647,248.234256816894,82.1038400007638,60.9836520006083,32.7658619999121,0.126347824931145,20.8503417963517,1
178.5,-37.05,1,-2254,0.53170270173906,328.77457328844,54.8257739984182,50.1437359984673,37.7713859985556,0.123070269823074,20.7074165339516,1
172.89,-37.48,1,-1506,0.625315591894998,247.722630357101,142.816930000612,102.84644999838,82.1906549986407,0.131104335188866,20.6382102968539,1
173.58,-38.11,1,-894,1.79792473855916,316.374916746852,98.6753459994673,14.8954159988013,7.9668452015073,0.188422724604607,20.4100170137741,1
171.87,-38.93,1,-1080,1.4055182496388,21.3121539240153,169.900209999515,51.361732998882,1.85324910159111,0.174325495958328,19.5839385979087,1
173.09,-39.05,1,-128,0.105907920555585,311.3380793973,64.0407839993937,39.7742600018499,72.2705270011104,0.219738364219666,19.129882812805,1
167.96,-40.05,1,-890,0.399850235614619,95.0181762149727,352.598879998759,292.35926999895,16.0144680011246,0.202639684081078,19.0008850099008,1
177.04,-40.37,1,-1289,2.08207381829519,169.490705504569,27.7631030008287,15.867693001992,2.49946497215893e-06,0.264475017786026,18.7618293793642,1
171.77,-40.57,1,-201,0.595633129944036,301.462852996973,43.5190069988046,2.3273601988889,182.421540002061,0.333646565675735,19.0347557049093,1
172.08,-40.34,1,-183,0.433747277948756,337.343459525126,38.6107239984584,4.24257581589785e-06,155.672900002057,0.343597620725632,18.8182868942401,1
172.23,-39.82,1,-291,0.387622021726212,293.016880866562,81.0932209980806,24.5789309989312,98.2326340020077,0.233606740832329,18.9406108845033,1
171.75,-40.59,1,-193,0.621680064692969,295.948703054671,43.6729069986357,2.32714729888794,184.40416000206,0.332808375358582,19.0496711712033,1
174.78,-41.43,1,-443,3.10824844472215,65.0272867275218,10.0259280013976,1.38999040112571,30.94928399826,0.649258136749268,16.5120506282994,1
175,-41.58,1,-695,2.82522489779321,251.571540016988,20.0251210011713,10.3933250007039,7.41299549781778,0.807780742645264,16.5434379594663,1
174.48,-41.25,1,-208,0.867828181891583,35.4169781042093,5.87489739953166,3.74946234479358e-07,61.91960099838,0.594925463199615,16.8653869628862,1
174.54,-41.33,1,-239,0.602280732207104,103.431515703949,4.56960520106781,5.58474080169538,52.4583609984752,0.624028205871582,16.694316863932,1
174.5,-41.3,1,-215,0.97156508503863,74.2183172885676,5.58554040119162,2.31819940200336,55.7672559984884,0.606174528598785,16.727220535213,1
176.31,-41.03,1,-242,1.86841416331681,142.782509856468,9.17523590114643,2.80578135567337e-06,12.2756989986532,0.593742072582245,18.0385169994379,1
176.53,-41.37,1,-1795,2.06942062626198,125.189036046357,45.9149200006868,37.8683850014065,9.26624350216168,0.363241046667099,18.3274230978598,1
173.81,-42.72,1,-1153,5.34593375497794,57.3158624437798,29.144711000622,16.7524949997303,1.36180919839425,0.704564273357391,16.4988670352989,1
176.83,-42.3,1,-2688,0.925004840902499,19.7774574570011,132.500110001992,101.760029997824,43.002991997905,0.318317085504532,18.2914390577229,1
170.88,-42.14,1,-214,0.112938552933643,223.729288135984,30.298141999265,2.00489302472639e-06,79.0749419995997,0.528407096862793,18.5586719501686,1
170.92,-42.5,1,-109,0.423385344403856,278.445052003381,15.3924309985978,12.2688540008111,83.7612770007253,1.49993884563446,18.2006607054195,1
170.96,-42.3,1,-140,0.340247028663422,297.185161859452,17.8219549998797,10.9673600003021,84.9965030001254,1.07862234115601,18.3797988883914,1
174.51,-44.21,1,-590,0.263212113721378,199.10285389601,118.00112000126,59.5019040015651,73.7238359976261,0.836393237113953,15.1232833876914,1
181.35,-44.47,1,-499,2.91667959113841,203.473544882577,164.619060000546,75.6112670019794,5.55974629754104,0.539686441421509,15.483509063887,1
182.28,-44.52,1,-1154,2.09251202635814,221.250242418494,99.5200570011747,68.5702050024801,3.22852160184765,0.390301406383514,15.5441341403698,1
172.98,-44.75,1,-1089,1.54843193944103,185.032761156505,83.4908460025075,32.5255600018316,1.85324879749621,0.905452489852905,14.3393020620552,1
173.24,-44.77,1,-1058,0.764218624546962,191.069579095979,86.7385680024412,44.0084300020848,1.57599537899162e-06,0.839657127857208,14.2689418790381,1
171.77,-45.31,1,-1136,1.95608868717479,212.004250711267,57.8373810014296,22.3413070023998,4.53222130229524,0.644812941551208,14.0509052251021,1
171.62,-45.41,1,-1061,1.20179000477419,85.549506303602,53.9022710004875,20.3900270022026,1.23870322605495e-06,0.865550756454468,14.0143728231941,1
171.65,-45.43,1,-1094,0.629833662734452,102.109495820265,56.7478590005587,23.4281380021376,3.19491150165717,0.709738910198212,13.9456310253928,1
171.35,-45.71,1,-965,3.92211316001295,76.4398829991376,42.7185480000925,23.3010570001006,1.29450769807397,0.594486713409424,13.8072748148869,1
173.8,-47.86,1,-1322,0.154706326869889,36.5014410560377,320.788650001933,195.648559998112,55.4426409972896,0.229320019483566,12.240649222888,1
169.67,-49.23,1,-684,0.447991908292172,348.588871520005,251.637430002562,141.633279999825,78.1730680023282,0.190090611577034,11.5220880510687,1
175.28,-41.62,2,-344,7.71548809839346,165.754274298361,5.57033600120146,1.18723616879004e-06,11.1194929978209,1.40760600566864,16.6858024615206,1
170.75,-46.87,2,-1162,0.244369698892924,53.9555995469542,84.054164002339,56.5911360016229,14.229403002253,0.363429456949234,12.3133630753937,1
174,-37,2,-397,4.58482155629705,238.542080646869,31.9715750003123,8.88191909986444,5.78373259914256,0.198959544301033,20.8928127280477,1
174.12,-38.44,2,-97,0.13796010399174,90,41.5910409990009,39.3110490018082,65.1107360015732,0.194014042615891,20.4161052706016,1
174.48,-41.33,2,-148,1.19424921657359,65.7976193624452,7.87039300110042,3.70649720218022,55.616893998553,0.679499566555023,16.5628833778743,1
182.94,-32.62,2,-6385,0.972841628742533,273.205702280083,379.071510001284,376.926750001284,184.46681000033,0.0657884851098061,22.4667568206913,1
182.93,-32.37,2,-6498,1.16049045284028,318.592708782263,351.962850001257,349.798200001257,178.720760000485,0.0614978447556496,22.6076183318411,1
179.5,-47.68,2,-164,0.219610812112509,114.016951765252,495.484810002074,11.4626670018329,48.1844680027985,0.577451765537262,11.9707298283864,1
174.35,-41.23,2,-120,1.72887847650052,131.867152788471,2.78853500012516,9.75986489987114,71.3054529985204,0.710420310497284,16.6901626619209,1
174.98,-41.42,2,-433,7.19579798159079,156.65326817069,10.1623960015802,3.95868530183746,24.1321649978338,1.02054607868195,16.5321064001648,1
174.54,-44.13,2,-567,0.342032588409405,286.502163173444,116.440950001082,56.3034280015074,83.3352719976392,0.976961553096771,15.0740537656408,1
175.09,-44.51,2,-741,0.504075815781701,124.248894611573,174.331540001118,72.1744650009868,38.6026629977004,1.1095677614212,14.698204994724,1
174.35,-44.21,2,-603,0.318237360314465,197.728846125423,107.434230001118,50.3384720018167,70.8335259977378,1.04603064060211,14.8120393759483,1
174.46,-44.24,2,-616,0.454044305053344,196.542908723552,116.22246000112,58.7085130017328,69.233652997672,1.06756985187531,14.8286542903848,1
171.55,-45.65,2,-1133,1.54674098996384,65.5142045859103,55.2904110011716,32.9541640015951,9.2583605008637,0.424028813838959,13.1317892049945,1
174.91,-44.44,2,-674,0.45625218361738,175.243127789397,158.010320001148,83.1255210006102,50.9098409977081,1.20321726799011,14.7414360051246,1
175.26,-44.66,2,-852,0.843239449068957,226.634695175934,194.484880001206,69.3549250015865,17.491265997603,1.06769216060638,14.5585823066477,1
175.17,-44.67,2,-822,0.886521673560125,104.728205588968,188.245850001268,76.5952440014845,19.0558209977908,1.13950741291046,14.4998741157316,1
178.43,-39.57,2,-865,7.98315918705844,72.6667542493216,71.5009680014009,33.9788400013319,6.00776109976978,0.162266626954079,20.2569217688877,1
174.37,-41.25,2,-140,0.736536090480695,75.6422239622369,4.18066860012468,8.36133279987161,67.8571879985643,0.720425665378571,16.6465644849044,1
173.02,-34.58,2,-16,0.570250827247206,56.9630693194788,1.52636080013507,24.018677001075,41.27318000084,0.370300114154816,20.8562793752818,1
173.35,-35.53,2,-13,1.07359240504837,236.1244141871,2.38961299935557,12.8993619990821,59.5170929986447,0.648962676525116,20.6494445796044,1
177.16,-45.1,2,-2261,1.62785940335643,7.91378444883811,350.285200001193,122.19783000208,79.5330630021501,0.52850604057312,14.8116693499443,1
174.13,-38.43,2,-97,0.0423632823678945,68.472714974046,41.3043939989141,38.1011800017798,64.5568430015356,0.194344535470009,20.4294109345493,1
172.16,-46.58,2,-1358,0.2053513277011,330.52133920003,134.973910001589,110.812880001265,81.273385001213,0.460821807384491,12.9635419852336,1
176.1,-41.44,2,-1206,4.91244762646784,50.2074405865369,20.3261080020488,17.0138750018487,3.34078770156932,0.461956858634949,17.6041755697306,1
174.01,-37.59,2,-456,2.3586206565799,318.669751221788,61.6515049998967,14.9598129988588,15.1524320006618,0.196881428360939,20.8500251765676,1
173.43,-36.49,2,-1212,1.7993804632669,258.164040843809,60.4808340009302,38.6407720007938,10.4322429998659,0.133885979652405,21.0342292776003,1
173.41,-36.49,2,-1273,0.691132461001382,243.628097052677,61.6678110009092,39.9160720007639,11.9225639998656,0.131441682577133,21.0434474935421,1
171.43,-46.11,2,-1173,0.169860304622543,100.546405037115,60.3214360015696,43.8670870003781,15.866173000862,0.398097634315491,12.7067241672307,1
175.69,-45.27,2,-1349,0.610683812925456,30.7872009719741,257.986290001542,110.981690002445,56.3779630024776,0.657973527908325,14.5356826784827,1
175.8,-43.38,2,-260,0.0784467588270418,187.779383989492,199.880270002347,10.9392340007113,75.1260670023547,0.388946712017059,16.4452476501899,1
175.14,-44.92,2,-1069,0.950079286201161,146.978189258141,200.407140001525,98.1019290018775,2.27106850234564,0.925239086151123,14.3120813378655,1
174.56,-42.86,2,-1019,2.01822719701872,334.517891304083,86.6754760017257,52.7714989983832,3.28918679811752,0.551243185997009,16.6206073762258,1
175.86,-43.75,2,-341,0.697262965674158,183.954470995581,213.03838000016,33.6731050019563,96.9199469981714,0.560244083404541,15.9512615197456,1
176.2,-44.67,2,-1067,0.129627892564158,105.653517710908,262.265360001104,42.4730070024358,6.15366590237221,0.928254246711731,14.6820230480856,1
176.09,-42.9,2,-616,1.12675201383332,338.611282595654,156.650760002186,45.7250319995852,27.7987320023165,0.376741409301758,17.140653611729,1
165.76,-34.76,2,-1950,0.593732127132945,244.406466037621,633.479069999905,244.787350001254,63.4657789985331,0.0946680903434753,21.9505214689144,1
166.4,-34.38,2,-2910,0.487065867306776,288.129690396772,574.929199999805,181.572470001343,82.7418210008628,0.0961582288146019,22.1016979213526,1
165.47,-34.63,2,-1998,1.66131041149466,33.3963684352386,656.629040001327,247.703730001139,53.119882999057,0.0981510356068611,22.0439758298434,1
165.29,-34.69,2,-1414,1.54810168486906,229.267661719309,668.328890001316,262.236530001103,37.9756499988913,0.0988757237792015,22.0322952270379,1
165.1,-34.6,2,-1456,1.08298552193708,61.4968368575593,666.891420001287,266.005420001021,36.0647359986821,0.0982026010751724,22.0665531159596,1
166.52,-34.32,2,-2935,1.12393667194979,101.163339345352,564.570599999796,173.107790001365,71.0286210009061,0.0961184278130531,22.1079578395661,1
181.39,-33.07,2,-4546,4.03576030488575,130.243162360812,426.174730001278,423.846810001281,67.5311450007397,0.0642175450921059,22.1399860381158,1
173,-33.35,2,-2167,0.119973622292938,147.373476994783,118.767519998659,83.9700889987223,61.9417539988018,0.0943511202931404,22.1419944771672,1
170.76,-34.38,2,-1753,0.102758541198535,169.513263635964,176.30515999976,95.0556460005135,55.2264250004852,0.108410537242889,21.1679325106178,1
172.68,-36.58,2,-1619,0.173170380824684,272.572488302227,116.790690001165,101.493270001172,67.4183450009698,0.110293120145798,21.0768871309445,1
173.13,-36.5,2,-1380,0.535280581931591,164.923166175296,84.0081360008537,63.685816000475,36.2749990007687,0.119547560811043,21.1223831173866,1
173.8,-37.09,2,-1379,1.43857698774984,112.384743931422,51.6143200004574,27.1995590002781,11.5644760009935,0.164983242750168,20.9861087794361,1
178.26,-36.97,2,-2278,0.771479224440169,52.0826286406342,61.1572099982831,52.4134189983233,40.7982319982922,0.0915360078215599,21.377500533629,1
172.81,-37.32,2,-1622,0.205154745876506,263.473809491293,142.487830000396,116.298050000124,92.0422109993883,0.122023321688175,20.7950630191783,1
173.96,-38.07,2,-131,0.68382276995673,333.151807023107,67.2902409993369,1.45929279986782,26.7267650010482,0.190833047032356,20.6417484283518,1
173.11,-37.63,2,-1433,0.152175814863247,35.1936331753957,133.884770000799,79.685315998297,57.9567879984115,0.128943726420403,20.7479133610936,1
171,-39.02,2,-858,0.347966989524589,109.575486452027,210.510699998336,116.473549999007,45.5320690014256,0.15132948756218,19.2387313847786,1
168.93,-40.25,2,-874,0.178147980076216,254.824569219048,274.643969998636,211.27401999888,87.5748209980852,0.178116098046303,18.7152900694853,1
173.98,-39.93,2,-70,0.114409439245751,298.395109984143,30.043069001826,121.639460000494,186.998600001293,0.424341320991516,18.6239814766572,1
177.65,-39.77,2,-698,1.33332828318405,101.770476029869,50.4374600004603,18.0810480013995,9.34873569842363,0.221803352236748,19.8184452069306,1
174.5,-41.33,2,-188,1.17590804181569,67.8703266761771,6.6904786012703,3.95943740212467,54.5490179985277,0.693708419799805,16.5721035011658,1
174.67,-41.67,2,-135,0.298349288986396,325.146775959699,33.3584780013169,1.38463119987211,24.0006099990567,1.03361392021179,16.2020473490905,1
174.67,-41.58,2,-270,0.854971929478148,359.308617173619,22.2389850021862,2.26754426744034e-06,27.9145899991599,0.76531046628952,16.2794113166785,1
175.65,-41.7,2,-1667,5.63373050309727,181.257789682491,25.526945001428,19.9965480013629,5.7295280021907,0.589222073554993,17.1352348353164,1
174.47,-41.6,2,-96,0.31669546504361,96.3406749185317,22.7550119993015,15.3608539997389,42.8135549979703,1.02884304523468,16.1651992804906,1
174.91,-41.58,2,-777,4.51658353443839,185.100580344366,26.704908001154,18.4097360004149,11.1406669985687,0.821051597595215,16.3978958142268,1
174.41,-41.83,2,-132,0.186544263055642,215.661368130328,11.6589120009687,8.86453359868141,24.3525929986114,1.13568723201752,16.05490684568,1
174.77,-42.02,2,-1738,7.55197140919136,157.438325677097,48.8478870013154,25.410532001863,9.66739440219349,0.756429314613342,16.2966575631906,1
169.89,-42.15,2,-1009,0.394814173090901,195.286407046935,104.428079998146,61.9744949978923,4.12362899913491,0.24980303645134,18.3040390022754,1
174.7,-42.85,2,-952,1.47629489451038,340.424538837033,94.6081910015505,45.9220559980769,2.64434313954497e-06,0.548242449760437,16.6303443909707,1
173.19,-44.82,2,-1070,1.53054798101841,216.662141747002,92.9556550024791,47.8574940022119,5.4134606019284,0.751551628112793,13.7610416415905,1
173.78,-44.93,2,-1184,0.521659787116634,198.898523757984,121.509550002177,84.0453100022813,17.1389010024901,0.780041456222534,13.9036026006677,1
171.83,-45.15,2,-937,2.44501281785101,90.6371101747921,54.9807780010743,11.7804010017982,1.30718050008138,0.850714564323425,13.6513166393573,1
171.76,-45.39,2,-1205,1.80143107298439,175.101701651269,61.902760001568,26.6597270015768,8.56250500150917,0.468752562999725,13.3115167597068,1
172.75,-45.23,2,-1447,0.395570138132691,199.416326147272,125.736470000743,65.0866590021789,44.592446002474,0.571788847446442,13.5260772715784,1
163.26,-45.35,2,-4709,0.314774006720882,297.18095764337,254.664119999222,232.899599998828,223.138429998252,0.626894414424896,14.507032394489,1
173.44,-45.56,2,-1391,0.359553226471901,240.897242586885,176.813380002545,125.466790002309,78.9506200014953,0.633280515670776,14.1009788519299,1
171.13,-47.11,3,-1254,0.205450312074969,83.4832390468387,121.362190002241,94.1556860016035,51.7950120021477,0.3626429438591,11.7129273425126,1
171.37,-47.15,3,-1288,0.257114265216264,329.489961660888,137.847170002098,112.975290001615,69.2974020018578,0.355936795473099,11.7647199636866,1
171.12,-47.1,3,-1254,0.205450312074969,83.4832390468387,121.362190002241,94.1556860016035,51.7950120021477,0.362919986248016,11.7129273425126,1
171.37,-47.14,3,-1299,0.143902526307386,357.74041350302,136.49237000208,111.949500001609,68.1292210018147,0.353957861661911,11.7686204916444,1
176.11,-41.51,3,-1282,4.96042663783429,159.812824472383,26.9902490018813,23.2220340019926,9.26380900189121,0.558201789855957,16.7718467744328,1
